companies_id,company_name,sector,subsector,country_id,country,main_activity,clustered
hptec-gmbh_00000004728334-001,hptec gmbh,steel_metals,zirconium,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
hptec-gmbh_00000004728334-001,hptec gmbh,steel_metals,steel_tool,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
hptec-gmbh_00000004728334-001,hptec gmbh,steel_metal_transformation,metallization,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
hptec-gmbh_00000004728334-001,hptec gmbh,agriculture_machines_equipment,agricultural_machines_and_accessories,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
hptec-gmbh_00000004728334-001,hptec gmbh,motorcycle_parts_and_accessories,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
hptec-gmbh_00000004728334-001,hptec gmbh,bicycles_accessories_and_parts,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
schleicher-fahrzeugteile-gmbh-co-kg_deu486788-00101,schleicher fahrzeugteile gmbh & co. kg,vehicles_mechanical_components_and_parts,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
schleicher-fahrzeugteile-gmbh-co-kg_deu486788-00101,schleicher fahrzeugteile gmbh & co. kg,cycles,side_cars,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
schleicher-fahrzeugteile-gmbh-co-kg_deu486788-00101,schleicher fahrzeugteile gmbh & co. kg,steel_metal_transformation,metallization,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
schleicher-fahrzeugteile-gmbh-co-kg_deu486788-00101,schleicher fahrzeugteile gmbh & co. kg,boats,ship_engines,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,manufacturer/ producer,metal drilling
galeria-34_00000004730098-529133001,galería 34,ceramics,ceramics,51288d140528c2d5c0565891be70300a9b0e365f,spain,retailer,ceramic
grubmuller-technik-gmbh_00000005187813-001,grubmüller technik gmbh,steel_metals,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
grubmuller-technik-gmbh_00000005187813-001,grubmüller technik gmbh,steels_and_metals_machining,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
walther-flender-gmbh_00000005229349-001,walther flender gmbh,steel_metals,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
walther-flender-gmbh_00000005229349-001,walther flender gmbh,steels_and_metals_machining,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mechanische-werkstatte-dunser-reinhard_00000005228950-001,mechanische werkstätte dünser reinhard,steels_and_metals_machining,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
zsystems-gmbh_00000005231059-001,z:systems gmbh,energy,electricity_distribution,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
zsystems-gmbh_00000005231059-001,z:systems gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
zsystems-gmbh_00000005231059-001,z:systems gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
vdsvariable-drive-systems_00000005230408-001,vds-variable drive systems,energy,electricity_distribution,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
vdsvariable-drive-systems_00000005230408-001,vds-variable drive systems,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
vdsvariable-drive-systems_00000005230408-001,vds-variable drive systems,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
vem-motors-austria-gmbh_00000005185776-001,vem motors austria gmbh,energy,electricity_distribution,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
vem-motors-austria-gmbh_00000005185776-001,vem motors austria gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
vem-motors-austria-gmbh_00000005185776-001,vem motors austria gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
optibelt-osterreich-gmbh_00000005185784-001,optibelt österreich gmbh,energy,electricity_distribution,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
optibelt-osterreich-gmbh_00000005185784-001,optibelt österreich gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
optibelt-osterreich-gmbh_00000005185784-001,optibelt österreich gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
graessner-gmbh_00000005186598-001,graessner gmbh,energy,electricity_distribution,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
graessner-gmbh_00000005186598-001,graessner gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
graessner-gmbh_00000005186598-001,graessner gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
markus-kaserer-maschinenbau-gmbh_00000005220880-001,markus kaserer maschinenbau gmbh,energy,electricity_distribution,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
reucon-vertriebsmanagement-gmbh_00000005226944-001,reucon vertriebsmanagement gmbh,energy,electricity_distribution,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
okoprofi-landmaschinenhandes-gmbh_00000005194577-001,ökoprofi landmaschinenhandes- gmbh,agriculture_machines_equipment,clearing_machinery_and_equipment_agriculture_and_forestry,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
okoprofi-landmaschinenhandes-gmbh_00000005194577-001,ökoprofi landmaschinenhandes- gmbh,horticulture_forestry,forestry,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
okoprofi-landmaschinenhandes-gmbh_00000005194577-001,ökoprofi landmaschinenhandes- gmbh,agriculture_machines_equipment,agriculture_machines_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,agriculture_machines_equipment,milking_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,food_industry_machines_equipment,bakery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,food_industry_machines_equipment,brewing_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,food_industry_machines_equipment,catering_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,food_industry_machines_equipment,confectionery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,food_industry_machines_equipment,oenology_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,food_industry_machines_equipment,slaughterhouses_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,agriculture_machines_equipment,beekeeping_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,food_industry_machines_equipment,butchery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
matchcee-advanced-technology-construction-hydraulic_00000005231098-001,match-cee advanced technology construction & hydraulic,agriculture_machines_equipment,harvesting_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",agriculture_machines_equipment,milking_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",food_industry_machines_equipment,bakery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",food_industry_machines_equipment,brewing_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",food_industry_machines_equipment,catering_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",food_industry_machines_equipment,confectionery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",food_industry_machines_equipment,distilling_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",agriculture_machines_equipment,beekeeping_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",food_industry_machines_equipment,butchery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
mayr-hydraulik-gmbh-montageinbetriebnahmeservice_00000005189291-001,"mayr hydraulik gmbh, montage-inbetriebnahme-service",agriculture_machines_equipment,harvesting_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,agriculture_machines_equipment,milking_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,food_industry_machines_equipment,brewing_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,food_industry_machines_equipment,catering_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,food_industry_machines_equipment,confectionery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,food_industry_machines_equipment,distilling_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,food_industry_machines_equipment,oenology_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,food_industry_machines_equipment,slaughterhouses_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hawe-osterreich-gmbh_00000005195448-001,hawe österreich gmbh,agriculture_machines_equipment,beekeeping_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
ing-werner-wurm_00000005191679-001,ing. werner wurm,agriculture_machines_equipment,milking_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
ing-werner-wurm_00000005191679-001,ing. werner wurm,food_industry_machines_equipment,brewing_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
ing-werner-wurm_00000005191679-001,ing. werner wurm,food_industry_machines_equipment,distilling_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
ing-werner-wurm_00000005191679-001,ing. werner wurm,food_industry_machines_equipment,slaughterhouses_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
ing-werner-wurm_00000005191679-001,ing. werner wurm,agriculture_machines_equipment,beekeeping_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
ing-werner-wurm_00000005191679-001,ing. werner wurm,food_industry_machines_equipment,butchery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
ing-werner-wurm_00000005191679-001,ing. werner wurm,agriculture_machines_equipment,harvesting_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,agriculture_machines_equipment,milking_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,food_industry_machines_equipment,bakery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,food_industry_machines_equipment,brewing_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,food_industry_machines_equipment,catering_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,food_industry_machines_equipment,confectionery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,food_industry_machines_equipment,distilling_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,agriculture_machines_equipment,beekeeping_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,food_industry_machines_equipment,butchery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hochdrucksysteme-gesmbh_00000005193885-001,hochdruck-systeme gesmbh,agriculture_machines_equipment,harvesting_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hansaflex-hydraulik-gmbh_00000005230930-001,hansa-flex hydraulik gmbh,agriculture_machines_equipment,milking_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hansaflex-hydraulik-gmbh_00000005230930-001,hansa-flex hydraulik gmbh,food_industry_machines_equipment,bakery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hansaflex-hydraulik-gmbh_00000005230930-001,hansa-flex hydraulik gmbh,food_industry_machines_equipment,catering_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hansaflex-hydraulik-gmbh_00000005230930-001,hansa-flex hydraulik gmbh,food_industry_machines_equipment,slaughterhouses_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hansaflex-hydraulik-gmbh_00000005230930-001,hansa-flex hydraulik gmbh,food_industry_machines_equipment,butchery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hansaflex-hydraulik-gmbh_00000005230930-001,hansa-flex hydraulik gmbh,agriculture_machines_equipment,harvesting_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,food_industry_machines_equipment,bakery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,food_industry_machines_equipment,catering_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,food_industry_machines_equipment,confectionery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,food_industry_machines_equipment,distilling_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,food_industry_machines_equipment,oenology_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,food_industry_machines_equipment,slaughterhouses_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,agriculture_machines_equipment,beekeeping_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,food_industry_machines_equipment,butchery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
fanuc-austria-gmbh_00000005233600-001,fanuc austria gmbh,agriculture_machines_equipment,harvesting_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hydac-hydraulik-gesellschaft-mbh_00000005186137-001,hydac - hydraulik gesellschaft m.b.h.,food_industry_machines_equipment,brewing_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hydac-hydraulik-gesellschaft-mbh_00000005186137-001,hydac - hydraulik gesellschaft m.b.h.,food_industry_machines_equipment,catering_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hydac-hydraulik-gesellschaft-mbh_00000005186137-001,hydac - hydraulik gesellschaft m.b.h.,food_industry_machines_equipment,confectionery_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hydac-hydraulik-gesellschaft-mbh_00000005186137-001,hydac - hydraulik gesellschaft m.b.h.,food_industry_machines_equipment,oenology_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hydac-hydraulik-gesellschaft-mbh_00000005186137-001,hydac - hydraulik gesellschaft m.b.h.,food_industry_machines_equipment,slaughterhouses_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
hydac-hydraulik-gesellschaft-mbh_00000005186137-001,hydac - hydraulik gesellschaft m.b.h.,agriculture_machines_equipment,harvesting_machinery_and_equipment,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
enzfelder-gmbh_aut005587-00101,enzfelder gmbh,material_equipment,lifts,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
enzfelder-gmbh_aut005587-00101,enzfelder gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
haacon-hebetechnik-austria-gmbh_00000005212166-001,haacon hebetechnik austria gmbh,material_equipment,lifts,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
eibl-dht-gmbh_00000005185935-001,eibl dht gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
eibl-dht-gmbh_00000005185935-001,eibl dht gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
evt-edlinger-mag-ing-manfred-edlinger_00000005219604-001,evt edlinger - mag. ing. manfred edlinger,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
evt-edlinger-mag-ing-manfred-edlinger_00000005219604-001,evt edlinger - mag. ing. manfred edlinger,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
brevini-power-transmission-spa_00000005233408-001,brevini power transmission s.p.a.,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
brevini-power-transmission-spa_00000005233408-001,brevini power transmission s.p.a.,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
brevini-power-transmission-spa_00000005233408-001,brevini power transmission s.p.a.,material_equipment,transmission_systems_pneumatic,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
lenze-austria-holding-gmbh_00000005184976-001,lenze austria holding gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
lenze-austria-holding-gmbh_00000005184976-001,lenze austria holding gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
atb-austria-antriebstechnik-ag_00000005229767-001,atb austria antriebstechnik ag,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
atb-austria-antriebstechnik-ag_00000005229767-001,atb austria antriebstechnik ag,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
stober-antriebstechnik-gmbh_00000005189325-001,stöber antriebstechnik gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
stober-antriebstechnik-gmbh_00000005189325-001,stöber antriebstechnik gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
antriebstechnik-pfluglmayer-gesmbh_00000005189802-001,antriebstechnik pflüglmayer gesmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
antriebstechnik-pfluglmayer-gesmbh_00000005189802-001,antriebstechnik pflüglmayer gesmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
astec-mechatronik-gmbh_00000005233388-001,as-tec mechatronik gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
astec-mechatronik-gmbh_00000005233388-001,as-tec mechatronik gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
magna-powertrain-ag-co-kg_00000005198009-001,magna powertrain ag & co kg,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
magna-powertrain-ag-co-kg_00000005198009-001,magna powertrain ag & co kg,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
motovario-gmbh_00000005213518-001,motovario gmbh,material_equipment,reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
motovario-gmbh_00000005213518-001,motovario gmbh,material_equipment,moto_reducers,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,manufacturer/ producer,needle bearings
slama-aigner-og_00000005217118-001,slama & aigner og,steel_metal_transformation,boring_steels_and_metals,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
slama-aigner-og_00000005217118-001,slama & aigner og,steel_metals,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
slama-aigner-og_00000005217118-001,slama & aigner og,steels_and_metals_surface_treatment_and_coating,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
slama-aigner-og_00000005217118-001,slama & aigner og,steel_metal_transformation,emerising_steels_and_metals,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
slama-aigner-og_00000005217118-001,slama & aigner og,steel_metal_transformation,folding_steels_and_metals,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
slama-aigner-og_00000005217118-001,slama & aigner og,steel_metal_transformation,lacquering_steels_and_metals,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
slama-aigner-og_00000005217118-001,slama & aigner og,cars,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
slama-aigner-og_00000005217118-001,slama & aigner og,camping_and_caravans_vehicles_parts_and_accessories,,1fe80e506149e4b49ca3560003edd2b8d57e6d9e,austria,distributor,coachbuilding
